"","gene","module"
"5931","Smic_CassKB8.gene24490.mRNA1_Sym","darkorange"
"5932","Smic_CassKB8.gene245.mRNA1_Sym","darkorange"
"5933","Smic_CassKB8.gene24503.mRNA1_Sym","darkorange"
"5934","Smic_CassKB8.gene24574.mRNA1_Sym","darkorange"
"5935","Smic_CassKB8.gene24599.mRNA1_Sym","darkorange"
"5936","Smic_CassKB8.gene24601.mRNA1_Sym","darkorange"
"5937","Smic_CassKB8.gene24603.mRNA1_Sym","darkorange"
"5938","Smic_CassKB8.gene24613.mRNA1_Sym","darkorange"
"5939","Smic_CassKB8.gene24625.mRNA1_Sym","darkorange"
"5940","Smic_CassKB8.gene24636.mRNA1_Sym","darkorange"
"5941","Smic_CassKB8.gene24654.mRNA1_Sym","darkorange"
"5942","Smic_CassKB8.gene24737.mRNA1_Sym","darkorange"
"5943","Smic_CassKB8.gene24759.mRNA1_Sym","darkorange"
"5944","Smic_CassKB8.gene24766.mRNA1_Sym","darkorange"
"5945","Smic_CassKB8.gene24792.mRNA1_Sym","darkorange"
"5946","Smic_CassKB8.gene2483.mRNA1_Sym","darkorange"
"5947","Smic_CassKB8.gene2485.mRNA1_Sym","darkorange"
"5948","Smic_CassKB8.gene24911.mRNA1_Sym","darkorange"
"5949","Smic_CassKB8.gene24950.mRNA1_Sym","darkorange"
"5950","Smic_CassKB8.gene24971.mRNA1_Sym","darkorange"
"5951","Smic_CassKB8.gene24975.mRNA1_Sym","darkorange"
"5952","Smic_CassKB8.gene24991.mRNA1_Sym","darkorange"
"5953","Smic_CassKB8.gene25002.mRNA1_Sym","darkorange"
"5954","Smic_CassKB8.gene25049.mRNA1_Sym","darkorange"
"5955","Smic_CassKB8.gene25076.mRNA1_Sym","darkorange"
"5956","Smic_CassKB8.gene2510.mRNA1_Sym","darkorange"
"5957","Smic_CassKB8.gene25142.mRNA1_Sym","darkorange"
"5958","Smic_CassKB8.gene25176.mRNA1_Sym","darkorange"
"5959","Smic_CassKB8.gene252.mRNA1_Sym","darkorange"
"5960","Smic_CassKB8.gene25241.mRNA1_Sym","darkorange"
"5961","Smic_CassKB8.gene25247.mRNA1_Sym","darkorange"
"5962","Smic_CassKB8.gene2525.mRNA1_Sym","darkorange"
"5963","Smic_CassKB8.gene25257.mRNA1_Sym","darkorange"
"5964","Smic_CassKB8.gene25261.mRNA1_Sym","darkorange"
"5965","Smic_CassKB8.gene25286.mRNA1_Sym","darkorange"
"5966","Smic_CassKB8.gene2531.mRNA1_Sym","darkorange"
"5967","Smic_CassKB8.gene25319.mRNA1_Sym","darkorange"
"5968","Smic_CassKB8.gene2533.mRNA1_Sym","darkorange"
"5969","Smic_CassKB8.gene25388.mRNA1_Sym","darkorange"
"5970","Smic_CassKB8.gene25410.mRNA1_Sym","darkorange"
"5971","Smic_CassKB8.gene2543.mRNA1_Sym","darkorange"
"5972","Smic_CassKB8.gene2545.mRNA1_Sym","darkorange"
"5973","Smic_CassKB8.gene25479.mRNA1_Sym","darkorange"
"5974","Smic_CassKB8.gene25487.mRNA1_Sym","darkorange"
"5975","Smic_CassKB8.gene25566.mRNA1_Sym","darkorange"
"5976","Smic_CassKB8.gene25614.mRNA1_Sym","darkorange"
"5977","Smic_CassKB8.gene25657.mRNA1_Sym","darkorange"
"5978","Smic_CassKB8.gene25669.mRNA1_Sym","darkorange"
"5979","Smic_CassKB8.gene25767.mRNA1_Sym","darkorange"
"5980","Smic_CassKB8.gene2578.mRNA1_Sym","darkorange"
"5981","Smic_CassKB8.gene25814.mRNA1_Sym","darkorange"
"5982","Smic_CassKB8.gene2584.mRNA1_Sym","darkorange"
"5983","Smic_CassKB8.gene25872.mRNA1_Sym","darkorange"
"5984","Smic_CassKB8.gene25886.mRNA1_Sym","darkorange"
"5985","Smic_CassKB8.gene25891.mRNA1_Sym","darkorange"
"5986","Smic_CassKB8.gene2590.mRNA1_Sym","darkorange"
"5987","Smic_CassKB8.gene25935.mRNA1_Sym","darkorange"
"5988","Smic_CassKB8.gene26016.mRNA1_Sym","darkorange"
"5989","Smic_CassKB8.gene2604.mRNA1_Sym","darkorange"
"5990","Smic_CassKB8.gene26098.mRNA1_Sym","darkorange"
"5991","Smic_CassKB8.gene2611.mRNA1_Sym","darkorange"
"5992","Smic_CassKB8.gene26156.mRNA1_Sym","darkorange"
"5993","Smic_CassKB8.gene26239.mRNA1_Sym","darkorange"
"5994","Smic_CassKB8.gene26296.mRNA1_Sym","darkorange"
"5995","Smic_CassKB8.gene26321.mRNA1_Sym","darkorange"
"5996","Smic_CassKB8.gene2635.mRNA1_Sym","darkorange"
"5997","Smic_CassKB8.gene26396.mRNA1_Sym","darkorange"
"5998","Smic_CassKB8.gene26415.mRNA1_Sym","darkorange"
"5999","Smic_CassKB8.gene2650.mRNA1_Sym","darkorange"
"6000","Smic_CassKB8.gene26512.mRNA1_Sym","darkorange"
"6001","Smic_CassKB8.gene2653.mRNA1_Sym","darkorange"
"6002","Smic_CassKB8.gene26556.mRNA1_Sym","darkorange"
"6003","Smic_CassKB8.gene26567.mRNA1_Sym","darkorange"
"6004","Smic_CassKB8.gene2663.mRNA1_Sym","darkorange"
"6005","Smic_CassKB8.gene2665.mRNA1_Sym","darkorange"
"6006","Smic_CassKB8.gene26718.mRNA1_Sym","darkorange"
"6007","Smic_CassKB8.gene2674.mRNA1_Sym","darkorange"
"6008","Smic_CassKB8.gene2679.mRNA1_Sym","darkorange"
"6009","Smic_CassKB8.gene26828.mRNA1_Sym","darkorange"
"6010","Smic_CassKB8.gene26854.mRNA1_Sym","darkorange"
"6011","Smic_CassKB8.gene26895.mRNA1_Sym","darkorange"
"6012","Smic_CassKB8.gene26960.mRNA1_Sym","darkorange"
"6013","Smic_CassKB8.gene2698.mRNA1_Sym","darkorange"
"6014","Smic_CassKB8.gene27062.mRNA1_Sym","darkorange"
"6015","Smic_CassKB8.gene27079.mRNA1_Sym","darkorange"
"6016","Smic_CassKB8.gene2708.mRNA1_Sym","darkorange"
"6017","Smic_CassKB8.gene27088.mRNA1_Sym","darkorange"
"6018","Smic_CassKB8.gene27098.mRNA1_Sym","darkorange"
"6019","Smic_CassKB8.gene2715.mRNA1_Sym","darkorange"
"6020","Smic_CassKB8.gene27165.mRNA1_Sym","darkorange"
"6021","Smic_CassKB8.gene27247.mRNA1_Sym","darkorange"
"6022","Smic_CassKB8.gene27280.mRNA1_Sym","darkorange"
"6023","Smic_CassKB8.gene27342.mRNA1_Sym","darkorange"
"6024","Smic_CassKB8.gene27351.mRNA1_Sym","darkorange"
"6025","Smic_CassKB8.gene274.mRNA1_Sym","darkorange"
"6026","Smic_CassKB8.gene27426.mRNA1_Sym","darkorange"
"6027","Smic_CassKB8.gene27499.mRNA1_Sym","darkorange"
"6028","Smic_CassKB8.gene27521.mRNA1_Sym","darkorange"
"6029","Smic_CassKB8.gene27566.mRNA1_Sym","darkorange"
"6030","Smic_CassKB8.gene27617.mRNA1_Sym","darkorange"
"6031","Smic_CassKB8.gene2763.mRNA1_Sym","darkorange"
"6032","Smic_CassKB8.gene2784.mRNA1_Sym","darkorange"
"6033","Smic_CassKB8.gene2785.mRNA1_Sym","darkorange"
"6034","Smic_CassKB8.gene27931.mRNA1_Sym","darkorange"
"6035","Smic_CassKB8.gene27967.mRNA1_Sym","darkorange"
"6036","Smic_CassKB8.gene27969.mRNA1_Sym","darkorange"
"6037","Smic_CassKB8.gene280.mRNA1_Sym","darkorange"
"6038","Smic_CassKB8.gene28152.mRNA1_Sym","darkorange"
"6039","Smic_CassKB8.gene2818.mRNA1_Sym","darkorange"
"6040","Smic_CassKB8.gene2819.mRNA1_Sym","darkorange"
"6041","Smic_CassKB8.gene2820.mRNA1_Sym","darkorange"
"6042","Smic_CassKB8.gene28230.mRNA1_Sym","darkorange"
"6043","Smic_CassKB8.gene283.mRNA1_Sym","darkorange"
"6044","Smic_CassKB8.gene2835.mRNA1_Sym","darkorange"
"6045","Smic_CassKB8.gene2836.mRNA1_Sym","darkorange"
"6046","Smic_CassKB8.gene28644.mRNA1_Sym","darkorange"
"6047","Smic_CassKB8.gene28645.mRNA1_Sym","darkorange"
"6048","Smic_CassKB8.gene28656.mRNA1_Sym","darkorange"
"6049","Smic_CassKB8.gene28675.mRNA1_Sym","darkorange"
"6050","Smic_CassKB8.gene28745.mRNA1_Sym","darkorange"
"6051","Smic_CassKB8.gene28819.mRNA1_Sym","darkorange"
"6052","Smic_CassKB8.gene28836.mRNA1_Sym","darkorange"
"6053","Smic_CassKB8.gene2893.mRNA1_Sym","darkorange"
"6054","Smic_CassKB8.gene2899.mRNA1_Sym","darkorange"
"6055","Smic_CassKB8.gene29.mRNA1_Sym","darkorange"
"6056","Smic_CassKB8.gene29070.mRNA1_Sym","darkorange"
"6057","Smic_CassKB8.gene29078.mRNA1_Sym","darkorange"
"6058","Smic_CassKB8.gene2908.mRNA1_Sym","darkorange"
"6059","Smic_CassKB8.gene2909.mRNA1_Sym","darkorange"
"6060","Smic_CassKB8.gene291.mRNA1_Sym","darkorange"
"6061","Smic_CassKB8.gene2913.mRNA1_Sym","darkorange"
"6062","Smic_CassKB8.gene29240.mRNA1_Sym","darkorange"
"6063","Smic_CassKB8.gene2926.mRNA1_Sym","darkorange"
"6064","Smic_CassKB8.gene29279.mRNA1_Sym","darkorange"
"6065","Smic_CassKB8.gene2928.mRNA1_Sym","darkorange"
"6066","Smic_CassKB8.gene29302.mRNA1_Sym","darkorange"
"6067","Smic_CassKB8.gene2931.mRNA1_Sym","darkorange"
"6068","Smic_CassKB8.gene29344.mRNA1_Sym","darkorange"
"6069","Smic_CassKB8.gene29347.mRNA1_Sym","darkorange"
"6070","Smic_CassKB8.gene29356.mRNA1_Sym","darkorange"
"6071","Smic_CassKB8.gene2945.mRNA1_Sym","darkorange"
"6072","Smic_CassKB8.gene2950.mRNA1_Sym","darkorange"
"6073","Smic_CassKB8.gene2955.mRNA1_Sym","darkorange"
"6074","Smic_CassKB8.gene29550.mRNA1_Sym","darkorange"
"6075","Smic_CassKB8.gene29580.mRNA1_Sym","darkorange"
"6076","Smic_CassKB8.gene29602.mRNA1_Sym","darkorange"
"6077","Smic_CassKB8.gene29635.mRNA1_Sym","darkorange"
"6078","Smic_CassKB8.gene2972.mRNA1_Sym","darkorange"
"6079","Smic_CassKB8.gene2973.mRNA1_Sym","darkorange"
"6080","Smic_CassKB8.gene29796.mRNA1_Sym","darkorange"
"6081","Smic_CassKB8.gene29905.mRNA1_Sym","darkorange"
"6082","Smic_CassKB8.gene29979.mRNA1_Sym","darkorange"
"6083","Smic_CassKB8.gene3.mRNA1_Sym","darkorange"
"6084","Smic_CassKB8.gene30008.mRNA1_Sym","darkorange"
"6085","Smic_CassKB8.gene30055.mRNA1_Sym","darkorange"
"6086","Smic_CassKB8.gene30144.mRNA1_Sym","darkorange"
"6087","Smic_CassKB8.gene30145.mRNA1_Sym","darkorange"
"6088","Smic_CassKB8.gene30240.mRNA1_Sym","darkorange"
"6089","Smic_CassKB8.gene30326.mRNA1_Sym","darkorange"
"6090","Smic_CassKB8.gene30337.mRNA1_Sym","darkorange"
"6091","Smic_CassKB8.gene3042.mRNA1_Sym","darkorange"
"6092","Smic_CassKB8.gene30456.mRNA1_Sym","darkorange"
"6093","Smic_CassKB8.gene30524.mRNA1_Sym","darkorange"
"6094","Smic_CassKB8.gene30626.mRNA1_Sym","darkorange"
"6095","Smic_CassKB8.gene30728.mRNA1_Sym","darkorange"
"6096","Smic_CassKB8.gene3082.mRNA1_Sym","darkorange"
"6097","Smic_CassKB8.gene30926.mRNA1_Sym","darkorange"
"6098","Smic_CassKB8.gene30948.mRNA1_Sym","darkorange"
"6099","Smic_CassKB8.gene3096.mRNA1_Sym","darkorange"
"6100","Smic_CassKB8.gene311.mRNA1_Sym","darkorange"
"6101","Smic_CassKB8.gene31219.mRNA1_Sym","darkorange"
"6102","Smic_CassKB8.gene31226.mRNA1_Sym","darkorange"
"6103","Smic_CassKB8.gene31237.mRNA1_Sym","darkorange"
"6104","Smic_CassKB8.gene31313.mRNA1_Sym","darkorange"
"6105","Smic_CassKB8.gene31431.mRNA1_Sym","darkorange"
"6106","Smic_CassKB8.gene31467.mRNA1_Sym","darkorange"
"6107","Smic_CassKB8.gene3149.mRNA1_Sym","darkorange"
"6108","Smic_CassKB8.gene3153.mRNA1_Sym","darkorange"
"6109","Smic_CassKB8.gene3157.mRNA1_Sym","darkorange"
"6110","Smic_CassKB8.gene31570.mRNA1_Sym","darkorange"
"6111","Smic_CassKB8.gene31599.mRNA1_Sym","darkorange"
"6112","Smic_CassKB8.gene3171.mRNA1_Sym","darkorange"
"6113","Smic_CassKB8.gene31726.mRNA1_Sym","darkorange"
"6114","Smic_CassKB8.gene31781.mRNA1_Sym","darkorange"
"6115","Smic_CassKB8.gene3184.mRNA1_Sym","darkorange"
"6116","Smic_CassKB8.gene31876.mRNA1_Sym","darkorange"
"6117","Smic_CassKB8.gene31992.mRNA1_Sym","darkorange"
"6118","Smic_CassKB8.gene32159.mRNA1_Sym","darkorange"
"6119","Smic_CassKB8.gene32226.mRNA1_Sym","darkorange"
"6120","Smic_CassKB8.gene3238.mRNA1_Sym","darkorange"
"6121","Smic_CassKB8.gene3247.mRNA1_Sym","darkorange"
"6122","Smic_CassKB8.gene325.mRNA1_Sym","darkorange"
"6123","Smic_CassKB8.gene32523.mRNA1_Sym","darkorange"
"6124","Smic_CassKB8.gene3260.mRNA1_Sym","darkorange"
"6125","Smic_CassKB8.gene3261.mRNA1_Sym","darkorange"
"6126","Smic_CassKB8.gene3270.mRNA1_Sym","darkorange"
"6127","Smic_CassKB8.gene32894.mRNA1_Sym","darkorange"
"6128","Smic_CassKB8.gene329.mRNA1_Sym","darkorange"
"6129","Smic_CassKB8.gene3290.mRNA1_Sym","darkorange"
"6130","Smic_CassKB8.gene3295.mRNA1_Sym","darkorange"
"6131","Smic_CassKB8.gene32960.mRNA1_Sym","darkorange"
"6132","Smic_CassKB8.gene3303.mRNA1_Sym","darkorange"
"6133","Smic_CassKB8.gene33075.mRNA1_Sym","darkorange"
"6134","Smic_CassKB8.gene3310.mRNA1_Sym","darkorange"
"6135","Smic_CassKB8.gene33170.mRNA1_Sym","darkorange"
"6136","Smic_CassKB8.gene33180.mRNA1_Sym","darkorange"
"6137","Smic_CassKB8.gene3323.mRNA1_Sym","darkorange"
"6138","Smic_CassKB8.gene33369.mRNA1_Sym","darkorange"
"6139","Smic_CassKB8.gene33418.mRNA1_Sym","darkorange"
"6140","Smic_CassKB8.gene33443.mRNA1_Sym","darkorange"
"6141","Smic_CassKB8.gene33493.mRNA1_Sym","darkorange"
"6142","Smic_CassKB8.gene3355.mRNA1_Sym","darkorange"
"6143","Smic_CassKB8.gene33606.mRNA1_Sym","darkorange"
"6144","Smic_CassKB8.gene33667.mRNA1_Sym","darkorange"
"6145","Smic_CassKB8.gene33755.mRNA1_Sym","darkorange"
"6146","Smic_CassKB8.gene33784.mRNA1_Sym","darkorange"
"6147","Smic_CassKB8.gene33861.mRNA1_Sym","darkorange"
"6148","Smic_CassKB8.gene33913.mRNA1_Sym","darkorange"
"6149","Smic_CassKB8.gene33946.mRNA1_Sym","darkorange"
"6150","Smic_CassKB8.gene34.mRNA1_Sym","darkorange"
"6151","Smic_CassKB8.gene341.mRNA1_Sym","darkorange"
"6152","Smic_CassKB8.gene3416.mRNA1_Sym","darkorange"
"6153","Smic_CassKB8.gene34180.mRNA1_Sym","darkorange"
"6154","Smic_CassKB8.gene3423.mRNA1_Sym","darkorange"
"6155","Smic_CassKB8.gene3440.mRNA1_Sym","darkorange"
"6156","Smic_CassKB8.gene3441.mRNA1_Sym","darkorange"
"6157","Smic_CassKB8.gene3505.mRNA1_Sym","darkorange"
"6158","Smic_CassKB8.gene3509.mRNA1_Sym","darkorange"
"6159","Smic_CassKB8.gene3515.mRNA1_Sym","darkorange"
"6160","Smic_CassKB8.gene35299.mRNA1_Sym","darkorange"
"6161","Smic_CassKB8.gene3539.mRNA1_Sym","darkorange"
"6162","Smic_CassKB8.gene3541.mRNA1_Sym","darkorange"
"6163","Smic_CassKB8.gene3543.mRNA1_Sym","darkorange"
"6164","Smic_CassKB8.gene3545.mRNA1_Sym","darkorange"
"6165","Smic_CassKB8.gene3568.mRNA1_Sym","darkorange"
"6166","Smic_CassKB8.gene3569.mRNA1_Sym","darkorange"
"6167","Smic_CassKB8.gene3604.mRNA1_Sym","darkorange"
"6168","Smic_CassKB8.gene36094.mRNA1_Sym","darkorange"
"6169","Smic_CassKB8.gene3612.mRNA1_Sym","darkorange"
"6170","Smic_CassKB8.gene3624.mRNA1_Sym","darkorange"
"6171","Smic_CassKB8.gene36331.mRNA1_Sym","darkorange"
"6172","Smic_CassKB8.gene3637.mRNA1_Sym","darkorange"
"6173","Smic_CassKB8.gene36436.mRNA1_Sym","darkorange"
"6174","Smic_CassKB8.gene3651.mRNA1_Sym","darkorange"
"6175","Smic_CassKB8.gene3653.mRNA1_Sym","darkorange"
"6176","Smic_CassKB8.gene36687.mRNA1_Sym","darkorange"
"6177","Smic_CassKB8.gene36757.mRNA1_Sym","darkorange"
"6178","Smic_CassKB8.gene3685.mRNA1_Sym","darkorange"
"6179","Smic_CassKB8.gene370.mRNA1_Sym","darkorange"
"6180","Smic_CassKB8.gene37119.mRNA1_Sym","darkorange"
"6181","Smic_CassKB8.gene373.mRNA1_Sym","darkorange"
"6182","Smic_CassKB8.gene37551.mRNA1_Sym","darkorange"
"6183","Smic_CassKB8.gene3762.mRNA1_Sym","darkorange"
"6184","Smic_CassKB8.gene37744.mRNA1_Sym","darkorange"
"6185","Smic_CassKB8.gene3776.mRNA1_Sym","darkorange"
"6186","Smic_CassKB8.gene37876.mRNA1_Sym","darkorange"
"6187","Smic_CassKB8.gene3808.mRNA1_Sym","darkorange"
"6188","Smic_CassKB8.gene3813.mRNA1_Sym","darkorange"
"6189","Smic_CassKB8.gene38135.mRNA1_Sym","darkorange"
"6190","Smic_CassKB8.gene38220.mRNA1_Sym","darkorange"
"6191","Smic_CassKB8.gene3829.mRNA1_Sym","darkorange"
"6192","Smic_CassKB8.gene3842.mRNA1_Sym","darkorange"
"6193","Smic_CassKB8.gene38435.mRNA1_Sym","darkorange"
"6194","Smic_CassKB8.gene3844.mRNA1_Sym","darkorange"
"6195","Smic_CassKB8.gene38474.mRNA1_Sym","darkorange"
"6196","Smic_CassKB8.gene38495.mRNA1_Sym","darkorange"
"6197","Smic_CassKB8.gene38869.mRNA1_Sym","darkorange"
"6198","Smic_CassKB8.gene3909.mRNA1_Sym","darkorange"
"6199","Smic_CassKB8.gene391.mRNA1_Sym","darkorange"
"6200","Smic_CassKB8.gene39125.mRNA1_Sym","darkorange"
"6201","Smic_CassKB8.gene3936.mRNA1_Sym","darkorange"
"6202","Smic_CassKB8.gene395.mRNA1_Sym","darkorange"
"6203","Smic_CassKB8.gene3980.mRNA1_Sym","darkorange"
"6204","Smic_CassKB8.gene3985.mRNA1_Sym","darkorange"
"6205","Smic_CassKB8.gene39850.mRNA1_Sym","darkorange"
"6206","Smic_CassKB8.gene399.mRNA1_Sym","darkorange"
"6207","Smic_CassKB8.gene3990.mRNA1_Sym","darkorange"
"6208","Smic_CassKB8.gene40030.mRNA1_Sym","darkorange"
"6209","Smic_CassKB8.gene4010.mRNA1_Sym","darkorange"
"6210","Smic_CassKB8.gene4017.mRNA1_Sym","darkorange"
"6211","Smic_CassKB8.gene4018.mRNA1_Sym","darkorange"
"6212","Smic_CassKB8.gene4023.mRNA1_Sym","darkorange"
"6213","Smic_CassKB8.gene40242.mRNA1_Sym","darkorange"
"6214","Smic_CassKB8.gene4027.mRNA1_Sym","darkorange"
"6215","Smic_CassKB8.gene4029.mRNA1_Sym","darkorange"
"6216","Smic_CassKB8.gene4036.mRNA1_Sym","darkorange"
"6217","Smic_CassKB8.gene4038.mRNA1_Sym","darkorange"
"6218","Smic_CassKB8.gene40439.mRNA1_Sym","darkorange"
"6219","Smic_CassKB8.gene4052.mRNA1_Sym","darkorange"
"6220","Smic_CassKB8.gene40570.mRNA1_Sym","darkorange"
"6221","Smic_CassKB8.gene4075.mRNA1_Sym","darkorange"
"6222","Smic_CassKB8.gene4077.mRNA1_Sym","darkorange"
"6223","Smic_CassKB8.gene40788.mRNA1_Sym","darkorange"
"6224","Smic_CassKB8.gene4081.mRNA1_Sym","darkorange"
"6225","Smic_CassKB8.gene4085.mRNA1_Sym","darkorange"
"6226","Smic_CassKB8.gene4090.mRNA1_Sym","darkorange"
"6227","Smic_CassKB8.gene41047.mRNA1_Sym","darkorange"
"6228","Smic_CassKB8.gene4109.mRNA1_Sym","darkorange"
"6229","Smic_CassKB8.gene41097.mRNA1_Sym","darkorange"
"6230","Smic_CassKB8.gene4112.mRNA1_Sym","darkorange"
"6231","Smic_CassKB8.gene4113.mRNA1_Sym","darkorange"
"6232","Smic_CassKB8.gene4119.mRNA1_Sym","darkorange"
"6233","Smic_CassKB8.gene4124.mRNA1_Sym","darkorange"
"6234","Smic_CassKB8.gene4137.mRNA1_Sym","darkorange"
"6235","Smic_CassKB8.gene41435.mRNA1_Sym","darkorange"
"6236","Smic_CassKB8.gene41664.mRNA1_Sym","darkorange"
"6237","Smic_CassKB8.gene4168.mRNA1_Sym","darkorange"
"6238","Smic_CassKB8.gene4180.mRNA1_Sym","darkorange"
"6239","Smic_CassKB8.gene41842.mRNA1_Sym","darkorange"
"6240","Smic_CassKB8.gene42022.mRNA1_Sym","darkorange"
"6241","Smic_CassKB8.gene4203.mRNA1_Sym","darkorange"
"6242","Smic_CassKB8.gene4206.mRNA1_Sym","darkorange"
"6243","Smic_CassKB8.gene42062.mRNA1_Sym","darkorange"
"6244","Smic_CassKB8.gene4207.mRNA1_Sym","darkorange"
"6245","Smic_CassKB8.gene4217.mRNA1_Sym","darkorange"
"6246","Smic_CassKB8.gene4222.mRNA1_Sym","darkorange"
"6247","Smic_CassKB8.gene42237.mRNA1_Sym","darkorange"
"6248","Smic_CassKB8.gene4251.mRNA1_Sym","darkorange"
"6249","Smic_CassKB8.gene4262.mRNA1_Sym","darkorange"
"6250","Smic_CassKB8.gene4264.mRNA1_Sym","darkorange"
"6251","Smic_CassKB8.gene4268.mRNA1_Sym","darkorange"
"6252","Smic_CassKB8.gene4281.mRNA1_Sym","darkorange"
"6253","Smic_CassKB8.gene4305.mRNA1_Sym","darkorange"
"6254","Smic_CassKB8.gene4351.mRNA1_Sym","darkorange"
"6255","Smic_CassKB8.gene4358.mRNA1_Sym","darkorange"
"6256","Smic_CassKB8.gene4361.mRNA1_Sym","darkorange"
"6257","Smic_CassKB8.gene4365.mRNA1_Sym","darkorange"
"6258","Smic_CassKB8.gene4366.mRNA1_Sym","darkorange"
"6259","Smic_CassKB8.gene4410.mRNA1_Sym","darkorange"
"6260","Smic_CassKB8.gene4414.mRNA1_Sym","darkorange"
"6261","Smic_CassKB8.gene4424.mRNA1_Sym","darkorange"
"6262","Smic_CassKB8.gene4449.mRNA1_Sym","darkorange"
"6263","Smic_CassKB8.gene4464.mRNA1_Sym","darkorange"
"6264","Smic_CassKB8.gene4476.mRNA1_Sym","darkorange"
"6265","Smic_CassKB8.gene4515.mRNA1_Sym","darkorange"
"6266","Smic_CassKB8.gene4529.mRNA1_Sym","darkorange"
"6267","Smic_CassKB8.gene4534.mRNA1_Sym","darkorange"
"6268","Smic_CassKB8.gene4537.mRNA1_Sym","darkorange"
"6269","Smic_CassKB8.gene4541.mRNA1_Sym","darkorange"
"6270","Smic_CassKB8.gene4587.mRNA1_Sym","darkorange"
"6271","Smic_CassKB8.gene4594.mRNA1_Sym","darkorange"
"6272","Smic_CassKB8.gene46.mRNA1_Sym","darkorange"
"6273","Smic_CassKB8.gene4606.mRNA1_Sym","darkorange"
"6274","Smic_CassKB8.gene4613.mRNA1_Sym","darkorange"
"6275","Smic_CassKB8.gene4628.mRNA1_Sym","darkorange"
"6276","Smic_CassKB8.gene4666.mRNA1_Sym","darkorange"
"6277","Smic_CassKB8.gene4672.mRNA1_Sym","darkorange"
"6278","Smic_CassKB8.gene4676.mRNA1_Sym","darkorange"
"6279","Smic_CassKB8.gene4697.mRNA1_Sym","darkorange"
"6280","Smic_CassKB8.gene4717.mRNA1_Sym","darkorange"
"6281","Smic_CassKB8.gene4740.mRNA1_Sym","darkorange"
"6282","Smic_CassKB8.gene4817.mRNA1_Sym","darkorange"
"6283","Smic_CassKB8.gene4876.mRNA1_Sym","darkorange"
"6284","Smic_CassKB8.gene4901.mRNA1_Sym","darkorange"
"6285","Smic_CassKB8.gene491.mRNA1_Sym","darkorange"
"6286","Smic_CassKB8.gene4923.mRNA1_Sym","darkorange"
"6287","Smic_CassKB8.gene4928.mRNA1_Sym","darkorange"
"6288","Smic_CassKB8.gene4942.mRNA1_Sym","darkorange"
"6289","Smic_CassKB8.gene4973.mRNA1_Sym","darkorange"
"6290","Smic_CassKB8.gene5017.mRNA1_Sym","darkorange"
"6291","Smic_CassKB8.gene502.mRNA1_Sym","darkorange"
"6292","Smic_CassKB8.gene5042.mRNA1_Sym","darkorange"
"6293","Smic_CassKB8.gene5073.mRNA1_Sym","darkorange"
"6294","Smic_CassKB8.gene5119.mRNA1_Sym","darkorange"
"6295","Smic_CassKB8.gene5134.mRNA1_Sym","darkorange"
"6296","Smic_CassKB8.gene5145.mRNA1_Sym","darkorange"
"6297","Smic_CassKB8.gene5158.mRNA1_Sym","darkorange"
"6298","Smic_CassKB8.gene5167.mRNA1_Sym","darkorange"
"6299","Smic_CassKB8.gene5235.mRNA1_Sym","darkorange"
"6300","Smic_CassKB8.gene5260.mRNA1_Sym","darkorange"
"6301","Smic_CassKB8.gene5275.mRNA1_Sym","darkorange"
"6302","Smic_CassKB8.gene5308.mRNA1_Sym","darkorange"
"6303","Smic_CassKB8.gene531.mRNA1_Sym","darkorange"
"6304","Smic_CassKB8.gene5327.mRNA1_Sym","darkorange"
"6305","Smic_CassKB8.gene5354.mRNA1_Sym","darkorange"
"6306","Smic_CassKB8.gene5375.mRNA1_Sym","darkorange"
"6307","Smic_CassKB8.gene5380.mRNA1_Sym","darkorange"
"6308","Smic_CassKB8.gene5404.mRNA1_Sym","darkorange"
"6309","Smic_CassKB8.gene5411.mRNA1_Sym","darkorange"
"6310","Smic_CassKB8.gene5418.mRNA1_Sym","darkorange"
"6311","Smic_CassKB8.gene5425.mRNA1_Sym","darkorange"
"6312","Smic_CassKB8.gene5448.mRNA1_Sym","darkorange"
"6313","Smic_CassKB8.gene545.mRNA1_Sym","darkorange"
"6314","Smic_CassKB8.gene546.mRNA1_Sym","darkorange"
"6315","Smic_CassKB8.gene5479.mRNA1_Sym","darkorange"
"6316","Smic_CassKB8.gene5481.mRNA1_Sym","darkorange"
"6317","Smic_CassKB8.gene5554.mRNA1_Sym","darkorange"
"6318","Smic_CassKB8.gene5581.mRNA1_Sym","darkorange"
"6319","Smic_CassKB8.gene5619.mRNA1_Sym","darkorange"
"6320","Smic_CassKB8.gene5625.mRNA1_Sym","darkorange"
"6321","Smic_CassKB8.gene5627.mRNA1_Sym","darkorange"
"6322","Smic_CassKB8.gene5633.mRNA1_Sym","darkorange"
"6323","Smic_CassKB8.gene5659.mRNA1_Sym","darkorange"
"6324","Smic_CassKB8.gene5676.mRNA1_Sym","darkorange"
"6325","Smic_CassKB8.gene5682.mRNA1_Sym","darkorange"
"6326","Smic_CassKB8.gene5685.mRNA1_Sym","darkorange"
"6327","Smic_CassKB8.gene5693.mRNA1_Sym","darkorange"
"6328","Smic_CassKB8.gene5707.mRNA1_Sym","darkorange"
"6329","Smic_CassKB8.gene5813.mRNA1_Sym","darkorange"
"6330","Smic_CassKB8.gene5821.mRNA1_Sym","darkorange"
